NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,label
0.0,0.0,2.0,1.0,24.0,7.0,0.0,0.0,-1.0,1.0,0.0,2
3.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,2.0,1.0,2
0.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,3.0,3.0,28.0,3.0,0.0,1.0,0.6666666666666666,0.0,1.0,2
0.0,0.0,1.0,1.0,15.0,2.0,0.0,0.0,-1.0,1.0,0.0,2
7.0,0.0,5.0,4.0,89.0,19.0,0.0,0.0,0.0,1.0,5.0,1
0.0,0.0,3.0,2.0,43.0,6.0,0.0,2.0,-1.0,0.0,9.0,1
0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,-1.0,0.0,1.0,2
0.0,0.0,9.0,7.0,93.0,9.0,0.0,0.0,-1.0,0.0,4.0,2
0.0,0.0,2.0,2.0,35.0,3.0,0.0,0.0,-1.0,0.0,1.0,1
8.0,0.0,11.0,11.0,90.0,18.0,0.0,0.0,0.2727272727272727,1.0,2.0,2
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,1
0.0,0.0,2.0,2.0,18.0,2.0,0.0,0.0,-1.0,0.0,1.0,1
4.0,0.0,14.0,14.0,72.0,17.0,0.0,0.0,0.2857142857142857,1.0,4.0,2
0.0,0.0,2.0,1.0,34.0,4.0,0.0,0.0,-1.0,1.0,2.0,2
2.0,0.0,4.0,3.0,38.0,8.0,0.0,0.0,0.5,5.0,1.0,2
11.0,1.0,15.0,15.0,168.0,17.0,0.0,0.0,0.0,15.0,0.0,1
0.0,0.0,12.0,10.0,58.0,12.0,0.0,0.0,-1.0,0.0,4.0,1
5.0,0.0,12.0,3.0,217.0,45.0,0.0,1.0,0.0,0.0,4.0,1
3.0,0.0,6.0,6.0,26.0,6.0,0.0,0.0,0.5,0.0,0.0,2
0.0,0.0,27.0,27.0,72.0,27.0,0.0,2.0,-1.0,0.0,3.0,1
5.0,0.0,12.0,12.0,246.0,21.0,0.0,0.0,0.5,0.0,7.0,2
2.0,0.0,8.0,7.0,297.0,43.0,0.0,0.0,0.0,8.0,8.0,2
1.0,0.0,4.0,4.0,19.0,4.0,0.0,2.0,0.75,2.0,4.0,2
0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,-1.0,3.0,1.0,2
2.0,0.0,6.0,5.0,107.0,23.0,0.0,1.0,0.8333333333333334,2.0,1.0,1
6.0,0.0,7.0,5.0,84.0,11.0,0.0,1.0,0.42857142857142855,0.0,2.0,1
3.0,0.0,4.0,4.0,35.0,6.0,0.0,1.0,0.0,2.0,3.0,1
1.0,0.0,22.0,21.0,91.0,24.0,0.0,0.0,0.0,1.0,1.0,2
3.0,0.0,7.0,7.0,82.0,18.0,0.0,2.0,0.0,8.0,1.0,2
0.0,0.0,2.0,2.0,13.0,2.0,1.0,0.0,-1.0,0.0,0.0,1
2.0,0.0,13.0,13.0,99.0,13.0,0.0,1.0,0.38461538461538464,0.0,3.0,1
1.0,0.0,1.0,1.0,27.0,3.0,0.0,0.0,0.0,0.0,2.0,2
8.0,1.0,15.0,13.0,108.0,24.0,2.0,0.0,0.13333333333333333,2.0,0.0,1
5.0,0.0,4.0,3.0,41.0,6.0,0.0,0.0,0.0,2.0,3.0,1
2.0,0.0,1.0,1.0,12.0,1.0,0.0,2.0,0.0,0.0,1.0,2
8.0,0.0,132.0,132.0,378.0,132.0,0.0,0.0,0.9393939393939394,1.0,10.0,1
12.0,0.0,13.0,2.0,290.0,50.0,3.0,0.0,0.15384615384615385,2.0,6.0,2
0.0,0.0,2.0,2.0,12.0,2.0,0.0,0.0,-1.0,1.0,0.0,2
5.0,0.0,2.0,2.0,33.0,3.0,0.0,0.0,0.0,0.0,2.0,1
1.0,0.0,4.0,4.0,18.0,4.0,0.0,2.0,0.75,2.0,3.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,2.0,1
4.0,0.0,35.0,31.0,227.0,48.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,2.0,2.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,3.0,0.0,23.0,3.0,0.0,0.0,-1.0,5.0,0.0,2
1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,6.0,1.0,36.0,0.0,-1.0,1.0,2.0,2
2.0,0.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,2
0.0,0.0,7.0,7.0,41.0,7.0,0.0,0.0,-1.0,1.0,0.0,2
7.0,0.0,195.0,194.0,736.0,203.0,0.0,0.0,0.31794871794871793,0.0,0.0,1
0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,-1.0,2.0,1.0,2
0.0,0.0,5.0,5.0,45.0,5.0,0.0,0.0,-1.0,0.0,2.0,1
2.0,2.0,2.0,2.0,32.0,2.0,0.0,0.0,1.0,0.0,1.0,1
1.0,0.0,3.0,2.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,6.0,6.0,67.0,11.0,0.0,0.0,0.0,1.0,0.0,2
0.0,0.0,32.0,32.0,174.0,32.0,0.0,0.0,-1.0,32.0,3.0,2
9.0,0.0,16.0,16.0,126.0,32.0,0.0,0.0,0.0,2.0,7.0,2
3.0,0.0,6.0,6.0,45.0,10.0,6.0,0.0,0.5,7.0,3.0,1
4.0,0.0,6.0,5.0,37.0,7.0,0.0,0.0,0.8333333333333334,1.0,6.0,2
0.0,0.0,3.0,2.0,43.0,6.0,0.0,2.0,-1.0,0.0,9.0,1
1.0,0.0,6.0,6.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,17.0,6.0,0.0,1.0,-1.0,0.0,0.0,1
3.0,0.0,8.0,6.0,81.0,12.0,0.0,1.0,0.25,0.0,5.0,1
3.0,0.0,4.0,4.0,72.0,4.0,0.0,0.0,0.0,13.0,1.0,2
137.0,0.0,379.0,357.0,4066.0,741.0,1.0,1.0,0.24802110817941952,29.0,57.0,2
1.0,0.0,2.0,2.0,26.0,3.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,-1.0,0.0,1.0,1
9.0,4.0,10.0,10.0,208.0,31.0,0.0,0.0,0.3,1.0,1.0,1
0.0,0.0,3.0,3.0,8.0,3.0,0.0,1.0,-1.0,0.0,2.0,1
0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
24.0,0.0,139.0,129.0,758.0,168.0,2.0,0.0,0.1510791366906475,1.0,11.0,2
1.0,0.0,6.0,5.0,51.0,7.0,1.0,1.0,0.0,1.0,2.0,1
1.0,0.0,3.0,0.0,15.0,3.0,0.0,1.0,1.0,3.0,0.0,2
3.0,0.0,2.0,2.0,21.0,5.0,0.0,0.0,0.0,1.0,0.0,2
3.0,0.0,14.0,13.0,88.0,16.0,0.0,0.0,0.0,0.0,2.0,1
4.0,0.0,8.0,3.0,142.0,20.0,1.0,1.0,0.0,3.0,4.0,2
1.0,0.0,3.0,3.0,19.0,3.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,13.0,3.0,0.0,0.0,-1.0,0.0,3.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,2.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,2.0,1.0,22.0,2.0,0.0,1.0,0.0,1.0,1.0,2
8.0,0.0,15.0,8.0,197.0,36.0,0.0,1.0,0.13333333333333333,1.0,6.0,2
2.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,24.0,0.0,119.0,24.0,0.0,0.0,-1.0,21.0,1.0,2
11.0,0.0,7.0,1.0,226.0,44.0,0.0,0.0,0.0,2.0,1.0,2
4.0,0.0,9.0,9.0,113.0,26.0,0.0,2.0,0.0,5.0,1.0,2
1.0,0.0,4.0,4.0,15.0,4.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,2.0,2.0,13.0,2.0,0.0,3.0,-1.0,1.0,1.0,2
0.0,0.0,3.0,3.0,17.0,4.0,0.0,2.0,-1.0,1.0,3.0,2
0.0,0.0,2.0,2.0,18.0,3.0,0.0,3.0,-1.0,1.0,1.0,2
6.0,0.0,8.0,7.0,75.0,17.0,0.0,0.0,0.625,3.0,10.0,2
0.0,0.0,3.0,3.0,14.0,3.0,0.0,2.0,-1.0,2.0,3.0,2
25.0,0.0,34.0,7.0,898.0,137.0,0.0,0.0,0.23529411764705882,1.0,17.0,2
3.0,0.0,4.0,4.0,35.0,6.0,0.0,1.0,0.0,2.0,2.0,2
1.0,0.0,5.0,5.0,44.0,9.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,2.0,2.0,31.0,4.0,0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,14.0,14.0,76.0,14.0,0.0,0.0,-1.0,2.0,0.0,2
2.0,0.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,2
2.0,0.0,7.0,7.0,42.0,7.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,-1.0,0.0,0.0,1
19.0,19.0,0.0,0.0,43.0,0.0,0.0,0.0,-1.0,17.0,0.0,2
6.0,0.0,8.0,7.0,90.0,8.0,0.0,0.0,0.25,3.0,3.0,1
1.0,0.0,3.0,3.0,21.0,4.0,0.0,0.0,0.0,9.0,0.0,2
6.0,4.0,6.0,4.0,105.0,16.0,0.0,0.0,0.6666666666666666,2.0,1.0,1
1.0,0.0,3.0,3.0,35.0,3.0,0.0,0.0,0.6666666666666666,0.0,2.0,1
5.0,0.0,11.0,2.0,162.0,36.0,0.0,1.0,0.0,0.0,4.0,1
14.0,0.0,27.0,22.0,236.0,55.0,0.0,0.0,0.14814814814814814,2.0,8.0,2
1.0,0.0,2.0,2.0,20.0,5.0,0.0,1.0,0.0,0.0,1.0,1
6.0,0.0,17.0,17.0,109.0,20.0,0.0,0.0,0.23529411764705882,4.0,4.0,2
11.0,0.0,1.0,0.0,27.0,1.0,0.0,0.0,0.0,4.0,1.0,2
0.0,0.0,1.0,1.0,9.0,1.0,2.0,0.0,-1.0,2.0,0.0,2
0.0,0.0,5.0,5.0,29.0,5.0,0.0,0.0,-1.0,17.0,0.0,2
0.0,0.0,2.0,2.0,13.0,2.0,0.0,3.0,-1.0,1.0,2.0,2
0.0,0.0,11.0,11.0,64.0,11.0,0.0,0.0,-1.0,3.0,2.0,2
2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,-1.0,0.0,0.0,1
17.0,0.0,25.0,21.0,389.0,59.0,0.0,0.0,0.12,5.0,10.0,2
6.0,0.0,10.0,8.0,74.0,14.0,0.0,0.0,0.3,0.0,2.0,1
0.0,0.0,2.0,1.0,43.0,4.0,0.0,1.0,-1.0,0.0,2.0,2
0.0,0.0,1.0,1.0,18.0,3.0,0.0,0.0,-1.0,0.0,2.0,1
3.0,0.0,8.0,6.0,125.0,20.0,0.0,0.0,0.375,0.0,4.0,1
3.0,0.0,7.0,7.0,90.0,20.0,0.0,2.0,0.0,7.0,1.0,2
2.0,0.0,10.0,10.0,107.0,13.0,0.0,1.0,0.0,0.0,2.0,1
6.0,0.0,2.0,1.0,20.0,2.0,0.0,0.0,0.0,1.0,2.0,1
1.0,0.0,5.0,5.0,21.0,5.0,0.0,2.0,0.8,2.0,4.0,2
1.0,0.0,2.0,2.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,1
16.0,0.0,15.0,11.0,135.0,25.0,0.0,0.0,0.3333333333333333,3.0,11.0,2
0.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,-1.0,1.0,0.0,2
4.0,4.0,6.0,0.0,54.0,6.0,2.0,1.0,-1.0,10.0,2.0,1
10.0,0.0,24.0,24.0,389.0,45.0,0.0,0.0,0.08333333333333333,7.0,11.0,2
1.0,0.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,1
15.0,0.0,29.0,23.0,418.0,54.0,1.0,2.0,0.06896551724137931,2.0,3.0,2
1.0,0.0,3.0,3.0,31.0,3.0,0.0,1.0,1.0,0.0,0.0,1
4.0,0.0,4.0,4.0,49.0,8.0,1.0,0.0,0.0,2.0,2.0,2
2.0,2.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1
3.0,0.0,6.0,5.0,55.0,6.0,0.0,0.0,0.6666666666666666,5.0,0.0,2
0.0,0.0,3.0,0.0,11.0,3.0,0.0,0.0,-1.0,0.0,2.0,1
1.0,0.0,2.0,2.0,24.0,4.0,0.0,0.0,1.0,1.0,1.0,2
0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
5.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,-1.0,6.0,0.0,2
0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,10.0,10.0,35.0,10.0,0.0,0.0,-1.0,0.0,0.0,1
3.0,0.0,3.0,2.0,23.0,3.0,1.0,0.0,0.0,0.0,2.0,1
19.0,0.0,39.0,30.0,544.0,100.0,0.0,1.0,0.1282051282051282,0.0,14.0,2
6.0,3.0,7.0,4.0,89.0,13.0,0.0,0.0,0.2857142857142857,1.0,4.0,1
10.0,0.0,30.0,26.0,509.0,61.0,0.0,0.0,0.06666666666666667,1.0,2.0,1
6.0,3.0,5.0,4.0,50.0,5.0,0.0,0.0,1.0,0.0,4.0,1
7.0,0.0,6.0,3.0,232.0,38.0,0.0,0.0,0.0,1.0,9.0,2
3.0,0.0,4.0,4.0,70.0,8.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,-1.0,9.0,3.0,2
0.0,0.0,4.0,4.0,53.0,13.0,0.0,0.0,-1.0,0.0,1.0,1
1.0,0.0,2.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,3.0,3.0,38.0,4.0,0.0,0.0,0.0,0.0,3.0,2
7.0,0.0,6.0,5.0,74.0,12.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,12.0,1.0,1.0,0.0,-1.0,2.0,0.0,2
2.0,0.0,13.0,8.0,84.0,18.0,0.0,0.0,0.15384615384615385,5.0,3.0,2
5.0,0.0,5.0,4.0,70.0,13.0,0.0,1.0,0.4,0.0,9.0,1
3.0,0.0,2.0,2.0,22.0,2.0,0.0,0.0,0.0,0.0,3.0,2
0.0,0.0,2.0,2.0,29.0,2.0,0.0,1.0,-1.0,0.0,0.0,1
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,2
7.0,1.0,11.0,9.0,78.0,19.0,0.0,0.0,0.45454545454545453,1.0,4.0,1
4.0,0.0,7.0,7.0,94.0,9.0,0.0,1.0,0.0,2.0,1.0,1
1.0,0.0,5.0,5.0,43.0,5.0,2.0,0.0,1.0,0.0,0.0,1
1.0,0.0,7.0,4.0,48.0,14.0,0.0,0.0,0.0,1.0,1.0,2
7.0,0.0,10.0,9.0,135.0,13.0,0.0,0.0,0.2,1.0,5.0,1
6.0,1.0,12.0,12.0,45.0,12.0,0.0,0.0,0.4166666666666667,1.0,3.0,2
6.0,0.0,12.0,11.0,245.0,37.0,0.0,1.0,0.16666666666666666,0.0,1.0,2
7.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,-1.0,8.0,0.0,2
3.0,0.0,11.0,11.0,63.0,18.0,0.0,0.0,0.7272727272727273,2.0,2.0,2
9.0,3.0,4.0,4.0,65.0,11.0,0.0,1.0,0.0,1.0,4.0,1
3.0,0.0,4.0,4.0,67.0,4.0,0.0,0.0,0.0,14.0,1.0,2
13.0,1.0,6.0,3.0,118.0,21.0,0.0,0.0,0.0,3.0,2.0,1
1.0,0.0,7.0,7.0,84.0,12.0,0.0,1.0,0.42857142857142855,1.0,1.0,2
0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,-1.0,3.0,1.0,2
4.0,1.0,38.0,37.0,807.0,165.0,0.0,0.0,0.3684210526315789,30.0,4.0,1
0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,-1.0,3.0,1.0,1
0.0,0.0,2.0,2.0,14.0,3.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,4.0,0.0,16.0,4.0,3.0,0.0,-1.0,0.0,4.0,1
0.0,0.0,1.0,1.0,41.0,5.0,0.0,1.0,-1.0,0.0,1.0,2
4.0,0.0,1.0,0.0,15.0,5.0,0.0,0.0,0.0,1.0,2.0,2
0.0,0.0,5.0,5.0,38.0,10.0,0.0,0.0,-1.0,0.0,3.0,1
2.0,1.0,3.0,2.0,23.0,4.0,0.0,1.0,1.0,1.0,1.0,1
13.0,0.0,38.0,37.0,172.0,44.0,0.0,0.0,0.10526315789473684,10.0,3.0,2
11.0,0.0,36.0,8.0,1165.0,194.0,1.0,0.0,0.08333333333333333,1.0,24.0,2
1.0,0.0,4.0,4.0,35.0,4.0,0.0,0.0,1.0,1.0,0.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,4.0,4.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,1
0.0,0.0,5.0,5.0,20.0,5.0,0.0,2.0,-1.0,1.0,1.0,2
4.0,0.0,10.0,9.0,94.0,14.0,0.0,0.0,0.0,0.0,3.0,1
3.0,0.0,4.0,4.0,41.0,4.0,0.0,0.0,0.0,8.0,1.0,1
9.0,0.0,19.0,19.0,106.0,21.0,0.0,0.0,0.47368421052631576,1.0,2.0,2
0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,-1.0,3.0,0.0,2
3.0,0.0,3.0,3.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,4.0,4.0,11.0,4.0,0.0,0.0,-1.0,0.0,4.0,2
20.0,19.0,0.0,0.0,80.0,0.0,0.0,0.0,-1.0,30.0,0.0,2
0.0,0.0,3.0,1.0,13.0,3.0,0.0,0.0,-1.0,0.0,0.0,1
3.0,0.0,29.0,28.0,103.0,29.0,0.0,0.0,0.0,2.0,1.0,1
4.0,4.0,2.0,2.0,72.0,3.0,0.0,0.0,1.0,0.0,1.0,1
1.0,0.0,4.0,4.0,42.0,4.0,0.0,0.0,1.0,0.0,0.0,1
8.0,0.0,20.0,0.0,219.0,65.0,0.0,0.0,0.0,2.0,3.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,-1.0,1.0,2.0,2
5.0,0.0,7.0,6.0,185.0,34.0,0.0,0.0,1.0,3.0,4.0,2
8.0,0.0,87.0,86.0,644.0,94.0,0.0,0.0,0.25287356321839083,0.0,10.0,1
10.0,0.0,10.0,2.0,154.0,21.0,0.0,0.0,0.0,2.0,5.0,2
21.0,0.0,68.0,46.0,866.0,92.0,0.0,0.0,0.7205882352941176,0.0,18.0,1
3.0,0.0,4.0,4.0,35.0,6.0,0.0,1.0,0.0,2.0,3.0,1
6.0,0.0,12.0,9.0,441.0,78.0,0.0,0.0,0.3333333333333333,0.0,2.0,1
0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,-1.0,0.0,0.0,1
1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2
3.0,0.0,3.0,3.0,29.0,4.0,0.0,0.0,0.0,1.0,1.0,2
2.0,0.0,5.0,5.0,76.0,10.0,0.0,1.0,0.4,0.0,0.0,2
3.0,0.0,3.0,3.0,24.0,5.0,0.0,0.0,0.6666666666666666,0.0,2.0,1
0.0,0.0,2.0,2.0,19.0,2.0,1.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,4.0,4.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,2.0,2.0,18.0,2.0,0.0,0.0,-1.0,8.0,2.0,1
0.0,0.0,39.0,37.0,352.0,43.0,0.0,0.0,-1.0,0.0,3.0,1
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,1.0,1
1.0,0.0,4.0,4.0,37.0,4.0,0.0,1.0,1.0,7.0,1.0,1
6.0,5.0,2.0,1.0,14.0,2.0,0.0,0.0,0.0,3.0,1.0,1
4.0,0.0,8.0,8.0,84.0,8.0,0.0,0.0,0.0,20.0,3.0,1
0.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,-1.0,0.0,0.0,1
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
4.0,1.0,10.0,10.0,77.0,13.0,0.0,0.0,0.4,0.0,13.0,1
1.0,0.0,1.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1
9.0,0.0,14.0,5.0,176.0,33.0,0.0,0.0,0.0,3.0,3.0,2
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,2.0,2.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,8.0,1.0,28.0,10.0,0.0,1.0,-1.0,1.0,0.0,2
10.0,0.0,19.0,17.0,170.0,30.0,0.0,0.0,0.0,9.0,5.0,2
1.0,0.0,2.0,2.0,30.0,6.0,0.0,1.0,0.0,0.0,3.0,2
2.0,0.0,3.0,2.0,43.0,4.0,2.0,1.0,0.0,0.0,2.0,1
0.0,0.0,1.0,1.0,25.0,5.0,0.0,0.0,-1.0,0.0,0.0,2
3.0,2.0,4.0,3.0,27.0,5.0,0.0,0.0,0.75,0.0,1.0,2
2.0,0.0,4.0,4.0,32.0,4.0,0.0,0.0,0.5,1.0,1.0,2
27.0,0.0,23.0,18.0,426.0,96.0,0.0,0.0,0.13043478260869565,4.0,9.0,1
3.0,0.0,4.0,3.0,26.0,5.0,0.0,0.0,0.75,0.0,0.0,2
4.0,0.0,3.0,3.0,48.0,5.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,-1.0,0.0,2.0,1
3.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,2
2.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,3.0,2.0,25.0,4.0,0.0,0.0,0.0,0.0,3.0,1
1.0,0.0,1.0,1.0,42.0,2.0,0.0,0.0,0.0,0.0,2.0,1
5.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,-1.0,3.0,0.0,1
8.0,0.0,15.0,13.0,206.0,33.0,12.0,1.0,0.13333333333333333,0.0,0.0,2
0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,-1.0,8.0,1.0,2
20.0,5.0,12.0,6.0,196.0,30.0,0.0,0.0,0.3333333333333333,0.0,10.0,1
0.0,0.0,1.0,1.0,27.0,1.0,0.0,0.0,-1.0,0.0,4.0,1
5.0,0.0,13.0,13.0,92.0,18.0,0.0,2.0,0.15384615384615385,4.0,0.0,1
0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,4.0,0.0,1
8.0,0.0,9.0,5.0,128.0,21.0,0.0,0.0,0.0,4.0,4.0,2
15.0,0.0,62.0,56.0,417.0,110.0,0.0,0.0,0.06451612903225806,0.0,14.0,2
0.0,0.0,2.0,2.0,16.0,2.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,1.0,6.0,1
2.0,0.0,10.0,6.0,188.0,38.0,0.0,1.0,0.8,3.0,10.0,2
27.0,19.0,67.0,40.0,1301.0,250.0,0.0,0.0,0.05970149253731343,6.0,13.0,1
1.0,0.0,7.0,4.0,48.0,14.0,0.0,0.0,0.0,1.0,1.0,2
62.0,0.0,0.0,0.0,253.0,0.0,2.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,8.0,8.0,33.0,9.0,0.0,0.0,-1.0,1.0,0.0,2
2.0,0.0,6.0,6.0,26.0,6.0,0.0,0.0,0.3333333333333333,5.0,1.0,2
2.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,3.0,3.0,15.0,3.0,0.0,0.0,-1.0,0.0,1.0,1
4.0,0.0,4.0,4.0,49.0,8.0,1.0,0.0,0.0,2.0,2.0,2
1.0,0.0,4.0,4.0,18.0,4.0,3.0,0.0,1.0,2.0,0.0,2
3.0,0.0,8.0,3.0,142.0,25.0,0.0,1.0,0.25,1.0,8.0,1
30.0,13.0,34.0,34.0,760.0,144.0,1.0,0.0,0.17647058823529413,10.0,1.0,1
1.0,1.0,6.0,5.0,110.0,15.0,0.0,0.0,0.5,5.0,2.0,1
13.0,4.0,10.0,4.0,134.0,17.0,0.0,0.0,0.8,0.0,14.0,1
3.0,0.0,18.0,14.0,499.0,111.0,0.0,0.0,0.2777777777777778,12.0,4.0,2
3.0,0.0,11.0,5.0,149.0,21.0,0.0,0.0,0.45454545454545453,1.0,3.0,1
3.0,0.0,4.0,4.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,2
2.0,0.0,13.0,13.0,68.0,20.0,0.0,0.0,0.8461538461538461,2.0,1.0,2
3.0,0.0,5.0,5.0,35.0,9.0,0.0,0.0,0.4,1.0,2.0,2
4.0,1.0,4.0,2.0,79.0,10.0,0.0,1.0,0.5,1.0,2.0,1
4.0,2.0,5.0,4.0,20.0,5.0,0.0,0.0,0.6,1.0,0.0,1
0.0,0.0,3.0,3.0,49.0,14.0,0.0,2.0,-1.0,1.0,1.0,2
0.0,0.0,2.0,2.0,22.0,3.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,2.0,2.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,2.0,20.0,3.0,0.0,1.0,-1.0,0.0,1.0,1
3.0,0.0,4.0,4.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,2
6.0,0.0,16.0,11.0,156.0,21.0,0.0,1.0,0.1875,2.0,9.0,1
8.0,0.0,15.0,15.0,68.0,15.0,0.0,0.0,0.26666666666666666,2.0,1.0,2
1.0,0.0,2.0,0.0,34.0,5.0,0.0,0.0,0.0,0.0,2.0,1
2.0,0.0,10.0,10.0,40.0,11.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,-1.0,1.0,1.0,2
1.0,0.0,3.0,1.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,2
0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,-1.0,4.0,0.0,2
0.0,0.0,2.0,2.0,13.0,2.0,0.0,3.0,-1.0,1.0,2.0,2
41.0,41.0,23.0,23.0,329.0,23.0,1.0,0.0,-1.0,441.0,1.0,1
3.0,0.0,6.0,5.0,55.0,6.0,0.0,0.0,0.6666666666666666,7.0,0.0,2
0.0,0.0,7.0,7.0,31.0,7.0,0.0,0.0,-1.0,0.0,1.0,1
